"show_id","pais_id"
"80142450","40"
"80126185","23"
"80126185","4"
"80126185","1"
"80126212","1"
"80126153","4"
"80126153","23"
"80066800","23"
"80087348","23"
"80098810","2"
"80087078","1"
"80093812","23"
"80085567","4"
"80092409","1"
"81042804","1"
"80240817","1"
"80240715","8"
"80240715","14"
"80222301","2"
"80207046","40"
"80216124","50"
"80187030","5"
"80191239","30"
"80104182","1"
"81001887","2"
"81172747","5"
"81172757","2"
"81172757","1"
"81172903","29"
"81172904","2"
"81172904","25"
"70243446","97"
"70243446","30"
"70243446","14"
"81210770","14"
"80091880","1"
"81060232","2"
"81060232","33"
"80996957","8"
"81010212","5"
"81010212","2"
"80158871","1"
"80139397","1"
"80107019","34"
"80107019","87"
"80191835","1"
"70267802","14"
"80124728","1"
"80020772","2"
"70290567","1"
"81037373","48"
"80065754","43"
"80995991","43"
"80205065","29"
"80194612","2"
"80104420","29"
"80039517","6"
"81035888","1"
"81036542","29"
"81001121","1"
"80144453","43"
"81009829","1"
"81025391","1"
"81025391","103"
"80132410","2"
"81148811","29"
"81148811","1"
"18066997","29"
"60023608","1"
"1153656","40"
"21302357","1"
"80011622","2"
"81165325","1"
"81217746","18"
"80188823","40"
"80182479","1"
"81217741","27"
"81217741","6"
"60024161","1"
"81151079","1"
"873159","3"
"81217747","35"
"70229213","1"
"81194523","50"
"81194523","56"
"81194523","23"
"80191294","3"
"81184705","3"
"70021640","3"
"80202859","3"
"70044689","3"
"80208793","1"
"81217742","1"
"81169158","29"
"81149202","1"
"70124651","1"
"81013509","2"
"81002685","1"
"70204955","1"
"70285697","2"
"81018536","2"
"81030201","2"
"81024726","2"
"81015153","2"
"81030198","2"
"80017265","50"
"81024716","1"
"81028939","53"
"80106306","1"
"60034549","1"
"80135353","1"
"80229852","1"
"80995077","1"
"80995044","1"
"80127645","42"
"80187471","1"
"80187471","29"
"81024500","25"
"81030200","43"
"81030197","14"
"81030197","4"
"81030197","8"
"70104313","23"
"80166319","4"
"80166319","23"
"80158854","4"
"80158854","23"
"80208746","1"
"80203781","14"
"80204929","14"
"80204929","13"
"80180601","2"
"80221317","2"
"80178882","2"
"80191081","4"
"80191081","29"
"80203792","25"
"80191930","8"
"70170181","1"
"80175348","5"
"80175348","14"
"80175348","13"
"80175348","1"
"80173001","1"
"80171247","4"
"80171247","5"
"70286808","6"
"80180651","2"
"70135647","1"
"70135647","45"
"80201828","23"
"80203787","1"
"70236586","23"
"80216237","6"
"80173271","55"
"80191513","2"
"80176212","5"
"80147908","29"
"80113785","55"
"80152091","9"
"80134109","5"
"80133781","5"
"80133781","1"
"80147811","55"
"80039789","6"
"80149139","1"
"80040118","12"
"80134797","6"
"80114915","5"
"80040089","1"
"80104240","1"
"80134078","6"
"80134078","30"
"907090","1"
"80135563","1"
"80113894","18"
"80149282","5"
"80154176","37"
"80067618","1"
"80073100","1"
"80066806","1"
"70253397","1"
"81156592","26"
"81074367","2"
"81091977","2"
"80217315","2"
"80063867","1"
"80243216","1"
"81016914","1"
"81153372","8"
"81153372","6"
"80245357","1"
"80222042","23"
"80128691","1"
"80178427","9"
"81079322","14"
"81079322","13"
"81079322","6"
"70183165","1"
"80183878","1"
"80177986","1"
"80165295","1"
"80178404","40"
"80165487","29"
"70297144","1"
"81087761","10"
"81087761","30"
"81087761","13"
"81087761","5"
"81087761","14"
"81065902","29"
"81065902","1"
"80239462","40"
"80230293","1"
"81000207","50"
"80998058","27"
"80195838","5"
"81112446","23"
"81088318","1"
"80203996","55"
"80203998","55"
"80203997","2"
"80204117","8"
"80204119","4"
"80204118","1"
"80163368","8"
"80184868","5"
"80044888","8"
"80044888","1"
"80050006","2"
"80002621","2"
"81145273","4"
"81145273","43"
"81047680","8"
"81001278","2"
"80164979","39"
"80164979","30"
"80164979","38"
"80164979","57"
"80164979","13"
"80165221","67"
"80165221","30"
"81035838","12"
"81035835","21"
"81143771","1"
"81000509","1"
"80138681","8"
"80167488","1"
"80142222","2"
"80142222","22"
"80156927","2"
"80156927","22"
"80108759","2"
"80108759","22"
"80057578","1"
"80018296","53"
"70303426","2"
"80104648","2"
"80992995","2"
"80234491","2"
"80124724","2"
"80194184","1"
"80194184","8"
"80168079","20"
"80155475","50"
"80117800","50"
"80226089","1"
"80150507","1"
"80150507","19"
"70254350","5"
"80191522","1"
"80997863","2"
"80114719","1"
"80220145","1"
"81020576","25"
"81034010","1"
"80992137","5"
"80992137","1"
"81091381","2"
"81141694","2"
"80204364","2"
"80196382","1"
"80148535","1"
"80999091","2"
"80209658","2"
"81006598","2"
"80994162","15"
"80215500","2"
"80202283","2"
"80174897","2"
"80988815","2"
"80173176","2"
"81167494","2"
"80999781","2"
"80997400","2"
"70292992","23"
"80226619","2"
"70267834","2"
"80193491","2"
"80184834","2"
"81046796","2"
"81002601","2"
"80177776","2"
"81016192","2"
"81016194","1"
"80059505","9"
"81009815","9"
"81002281","9"
"80163159","4"
"81140577","4"
"80108234","1"
"80152442","1"
"80161232","6"
"70275600","1"
"70275600","40"
"80097431","1"
"80057691","1"
"81003736","1"
"70293130","5"
"70293130","14"
"70293130","13"
"60000677","1"
"70012316","1"
"70304914","1"
"70298926","1"
"80132127","6"
"80132127","25"
"80164392","1"
"80122759","3"
"80163366","8"
"80115152","1"
"80048569","6"
"81036530","27"
"81145277","37"
"80238360","29"
"80025923","1"
"80035689","5"
"80245450","55"
"81008272","3"
"81008272","1"
"81012978","1"
"80144145","1"
"81008283","8"
"80184405","4"
"80224167","6"
"81155859","6"
"81155858","2"
"81147910","23"
"80203254","23"
"81155802","23"
"70285728","23"
"80243728","23"
"70274390","23"
"80224150","23"
"80128689","23"
"80168068","23"
"80168068","4"
"80185322","23"
"80163054","23"
"81090071","16"
"81151880","23"
"81151877","23"
"81151878","23"
"80189648","23"
"81144912","23"
"81016193","23"
"81016196","23"
"80201175","23"
"81016191","1"
"80199962","1"
"80199962","29"
"80134952","2"
"80163295","43"
"80163407","18"
"80163265","8"
"80163265","1"
"80171742","2"
"60021787","1"
"60021787","2"
"81082125","1"
"81045860","1"
"80115686","2"
"80245353","40"
"80245353","104"
"80245353","29"
"80245353","62"
"80245353","25"
"70287604","1"
"70242938","1"
"81150918","1"
"81150918","8"
"22469949","29"
"80211623","8"
"81155803","1"
"81155803","27"
"70139075","1"
"70139072","5"
"70267490","2"
"80087354","1"
"70111162","5"
"80099083","1"
"80099083","105"
"80099083","106"
"80227672","2"
"70219529","1"
"70056059","1"
"70114589","2"
"80104257","1"
"80997865","25"
"70123124","1"
"70047320","1"
"70229043","5"
"80087743","1"
"80087743","5"
"70139078","1"
"70229041","1"
"70187503","1"
"70075775","25"
"70204316","1"
"80234464","1"
"80209558","1"
"80209722","1"
"80153897","1"
"80138469","40"
"80078197","1"
"80118930","1"
"80202810","2"
"80202810","66"
"80201039","18"
"80989848","5"
"80989848","14"
"80989848","1"
"80002566","1"
"70177633","1"
"80146805","11"
"80146805","1"
"80190510","1"
"81020839","5"
"81020839","1"
"80087352","1"
"80201870","2"
"80173606","42"
"80203147","7"
"80203147","1"
"80225020","1"
"80225020","5"
"80225020","40"
"80223582","2"
"80190984","2"
"70242630","2"
"81040407","5"
"81106517","1"
"81106517","8"
"81026915","1"
"70304252","1"
"70304252","40"
"80201543","17"
"81092330","5"
"81092330","3"
"80205594","2"
"81091957","5"
"80021840","1"
"80231419","2"
"81006335","1"
"81175361","1"
"80235578","1"
"81078331","1"
"80243541","1"
"70033644","1"
"70033644","30"
"70033644","40"
"80039484","1"
"70059191","16"
"11546798","1"
"70014531","1"
"70026792","40"
"80997789","1"
"80997867","2"
"80039662","5"
"80997862","5"
"80997862","1"
"60027334","25"
"80999983","1"
"70111922","23"
"80997859","1"
"70130432","23"
"70033579","1"
"70100527","23"
"70100527","4"
"80997857","2"
"80997793","4"
"80997793","23"
"80997861","27"
"80997861","14"
"80195357","25"
"80195357","1"
"81122206","2"
"81004321","23"
"80209061","55"
"81002212","23"
"80176707","2"
"80199381","27"
"80202176","2"
"81014293","2"
"81014811","2"
"70209163","2"
"80170687","1"
"80163191","17"
"80184661","2"
"80114588","29"
"80078761","29"
"80115844","1"
"80114111","1"
"80108998","5"
"70308278","2"
"80223113","1"
"81147274","1"
"80136450","2"
"80136453","1"
"80163530","40"
"80136455","8"
"80044804","43"
"81147278","30"
"81147278","1"
"81147278","23"
"81147278","56"
"81123826","3"
"81002933","5"
"81135868","37"
"80162142","5"
"80175483","5"
"80100772","21"
"80188580","1"
"80106737","1"
"80142058","43"
"70044256","37"
"70301469","5"
"80165437","1"
"80188953","40"
"81005454","9"
"81005454","14"
"80995575","1"
"80175147","5"
"80239831","5"
"80105356","14"
"70296443","5"
"80168033","1"
"80160346","43"
"70121522","5"
"81065784","5"
"80124099","5"
"70119812","5"
"60032685","5"
"70006816","40"
"70236587","1"
"520489","1"
"70266677","55"
"60010514","43"
"70301367","43"
"81139317","43"
"80014727","43"
"81050688","5"
"80081505","43"
"60022700","43"
"81155880","43"
"915927","1"
"916043","1"
"60010836","53"
"916061","1"
"60025674","30"
"70039168","2"
"81103092","3"
"80242065","6"
"60031278","2"
"60001363","1"
"81103517","5"
"60026477","2"
"80094096","1"
"81085824","51"
"81085824","4"
"81085824","1"
"1171655","1"
"80226279","12"
"80226279","13"
"80993489","6"
"80993489","27"
"70033643","1"
"70233317","6"
"80997858","1"
"80997858","24"
"80238607","1"
"80039485","1"
"80998560","6"
"80998560","55"
"70043379","1"
"80232892","1"
"80998562","25"
"80998562","1"
"70124268","25"
"70124268","6"
"80998563","27"
"80998564","5"
"80998564","51"
"80998564","40"
"80998564","1"
"80997864","1"
"80035685","1"
"70142792","1"
"81002214","1"
"80993656","2"
"80998568","1"
"80998568","5"
"80998565","2"
"80998566","8"
"80998566","1"
"81001379","11"
"81001381","50"
"81001382","5"
"81001383","25"
"80998567","1"
"81002215","1"
"70105338","7"
"81014824","1"
"81013200","3"
"80230018","30"
"80230018","5"
"80242916","1"
"80041339","23"
"70105371","43"
"60022962","1"
"81002213","23"
"80190147","29"
"80190149","43"
"80195886","43"
"80190148","43"
"80185803","8"
"80147321","43"
"80157177","63"
"80157177","107"
"80157177","42"
"80157177","35"
"80157177","108"
"80185369","2"
"70248183","14"
"80185723","23"
"80185723","4"
"80185723","56"
"80185707","20"
"80166472","35"
"80185801","14"
"80186252","1"
"80151962","2"
"80185427","3"
"80176179","2"
"80190146","2"
"80184595","8"
"80184595","5"
"80184595","1"
"80166481","1"
"80184684","3"
"80179433","1"
"80185622","1"
"80185622","40"
"80185622","4"
"80114501","3"
"80187107","3"
"80141259","1"
"80167646","8"
"80167646","1"
"80157528","5"
"80185861","5"
"80185861","1"
"80081374","1"
"70254851","6"
"70303287","29"
"80109640","40"
"80109640","60"
"80106144","1"
"80106150","1"
"80107987","42"
"80104552","42"
"80108147","1"
"80108996","55"
"80108473","2"
"80106611","1"
"80108494","1"
"80108773","1"
"80108844","40"
"80109248","30"
"80108846","1"
"80108847","40"
"70222860","53"
"81026677","1"
"81026677","5"
"80218962","42"
"80202076","42"
"80094357","1"
"81074135","42"
"81031306","1"
"80160972","1"
"80169549","1"
"80091879","18"
"80035480","3"
"81091424","2"
"80187052","51"
"80187052","1"
"80187052","30"
"80208951","11"
"80097466","1"
"80118918","10"
"80118918","99"
"80105690","2"
"80134527","1"
"80134527","5"
"80989339","1"
"70295170","1"
"70295170","40"
"70295170","51"
"70295170","5"
"80130625","1"
"80222823","8"
"80209895","1"
"80189646","5"
"80226962","1"
"80161104","5"
"80191990","1"
"80191990","5"
"80175352","4"
"80175352","30"
"80175352","2"
"80175352","1"
"80098839","1"
"80232502","5"
"80232502","1"
"80232502","31"
"80232502","19"
"80232502","30"
"81088786","1"
"81013015","1"
"81013015","5"
"81086435","5"
"80049832","1"
"81091423","1"
"81083880","1"
"80211703","1"
"81044607","1"
"80241474","8"
"80026032","1"
"81087764","8"
"81087764","1"
"80231064","1"
"80227118","1"
"80227115","1"
"80227113","2"
"80227116","50"
"80227119","1"
"80227117","25"
"80227114","1"
"80194610","5"
"80194610","1"
"80038443","42"
"80231065","1"
"81029737","5"
"81029737","14"
"81029737","13"
"81072852","43"
"80227677","40"
"81050394","2"
"80992853","43"
"81072951","29"
"81072951","1"
"81072752","42"
"81072919","1"
"81092327","1"
"81072883","19"
"81072883","14"
"80231066","18"
"80217848","30"
"80175333","23"
"80175333","4"
"80198419","1"
"70130142","1"
"81026008","42"
"81062674","42"
"81049578","42"
"80235025","42"
"80164904","42"
"81015498","30"
"80157889","1"
"80157889","8"
"81094082","1"
"80048940","1"
"80044093","5"
"80161826","12"
"80044562","25"
"80162136","14"
"80154638","1"
"80128715","1"
"80164212","1"
"80162131","1"
"70298341","5"
"80096782","1"
"80174282","1"
"80136793","1"
"80162993","1"
"80136794","41"
"80136794","14"
"80136794","38"
"80136794","1"
"80226927","1"
"80184682","1"
"80149821","2"
"80183328","2"
"80136792","1"
"80136789","2"
"80136789","14"
"81035872","2"
"81035865","2"
"80210361","2"
"70260989","2"
"80992501","2"
"81076251","8"
"81093925","5"
"81093925","4"
"81093925","8"
"81093925","20"
"81093925","56"
"80191049","1"
"70126573","1"
"70126573","8"
"80244996","19"
"70242568","5"
"80217772","2"
"80164088","2"
"80081278","30"
"81035869","30"
"81066244","30"
"80991404","2"
"81035873","2"
"81035862","5"
"81035862","56"
"81094665","55"
"81035878","19"
"80174683","28"
"70103759","1"
"80182411","13"
"80182411","14"
"80205442","1"
"80226424","1"
"80158042","1"
"80117684","1"
"80106337","5"
"80106337","8"
"80133552","14"
"80133552","13"
"80052683","6"
"81077451","1"
"81014345","6"
"81014345","25"
"80158976","1"
"80238655","14"
"80238655","13"
"80986854","14"
"80986854","12"
"80986854","56"
"80995078","6"
"80003150","1"
"70296578","14"
"70296574","1"
"80012520","2"
"80061161","1"
"80082862","20"
"80082862","56"
"70225722","19"
"70266023","2"
"80045629","1"
"70219642","1"
"81030755","1"
"80115671","55"
"80115676","25"
"80118916","18"
"80146759","8"
"80146759","1"
"81073387","1"
"80213712","8"
"80207606","18"
"80239640","30"
"80240024","1"
"80239865","5"
"80192186","1"
"80216834","3"
"80174436","2"
"70241596","8"
"80174097","1"
"81076749","1"
"81066961","1"
"81066961","30"
"80174687","1"
"80237428","1"
"80237428","4"
"80015799","1"
"80036657","21"
"80036657","1"
"80036657","14"
"81010166","4"
"80112518","2"
"81072829","1"
"80198950","35"
"81033430","5"
"81033430","1"
"81072807","17"
"81072807","34"
"80196883","5"
"81035851","1"
"81035851","30"
"81035851","5"
"80202920","1"
"81088285","1"
"81080942","3"
"80187301","1"
"80187301","4"
"80178971","2"
"80215782","29"
"80172000","2"
"80169778","1"
"81035844","1"
"81035842","5"
"81035860","1"
"81035860","29"
"81035850","1"
"81035850","8"
"81035846","2"
"81035854","1"
"80097516","27"
"80097516","18"
"80097516","14"
"80097516","38"
"80097516","30"
"70217161","1"
"80164465","1"
"80117484","1"
"80017099","1"
"81043542","1"
"81026329","1"
"81006826","1"
"81013626","2"
"80232914","2"
"80213655","10"
"80027271","2"
"70222859","1"
"70261674","1"
"70045274","1"
"70045274","2"
"81034599","21"
"80999069","2"
"81090128","2"
"70114022","11"
"80015794","1"
"70283263","1"
"81088700","5"
"70043149","1"
"81018181","2"
"70040077","55"
"60031998","5"
"60036103","1"
"81086641","2"
"70027133","2"
"81086640","2"
"81009808","2"
"80189853","2"
"70059700","2"
"70142918","2"
"80992231","2"
"80081790","2"
"80122232","2"
"80122192","1"
"80015280","1"
"80015280","5"
"80015280","6"
"80015280","3"
"80141253","27"
"80141254","5"
"80141254","19"
"80141254","14"
"80141254","1"
"80122235","1"
"80122191","5"
"80122191","8"
"80122191","1"
"80176265","2"
"70205713","9"
"80160081","1"
"80160081","2"
"80168301","5"
"80168301","37"
"80064273","2"
"80098475","18"
"80058247","30"
"70302184","1"
"81060043","5"
"81024557","2"
"70124562","29"
"80156683","1"
"80141185","5"
"80126569","2"
"80171982","2"
"80035467","8"
"80035467","1"
"80156856","1"
"81041391","2"
"81018120","29"
"80240213","2"
"80152625","2"
"80104198","1"
"80239864","6"
"80108518","1"
"80172002","2"
"81019144","27"
"81043540","6"
"81043541","29"
"81041272","1"
"80170483","1"
"80211621","1"
"80987458","1"
"81019888","1"
"80133153","1"
"80164207","5"
"80164207","21"
"80198988","8"
"80198988","1"
"81044884","1"
"80106743","1"
"81087095","1"
"81026007","6"
"81021447","5"
"80227574","1"
"80158875","1"
"80142474","1"
"80170688","1"
"81086434","1"
"81083791","8"
"81088282","3"
"81088282","1"
"70167072","27"
"70058016","1"
"70077557","1"
"70077557","29"
"80233085","1"
"80210602","40"
"81088283","6"
"81072430","1"
"81039073","8"
"80141156","1"
"81066709","1"
"70077546","1"
"81049612","1"
"70063591","1"
"81052280","1"
"80095866","1"
"70110558","8"
"60029178","21"
"60029178","5"
"60029178","1"
"70296735","14"
"80103336","37"
"81066723","1"
"80006149","1"
"80207445","25"
"80209751","1"
"80063773","1"
"81088284","1"
"80231373","1"
"80231373","14"
"80231373","3"
"80231373","20"
"70061480","40"
"80987611","8"
"70060380","1"
"80202808","29"
"60010082","1"
"60033788","1"
"60033786","29"
"60033787","5"
"60022255","1"
"60022254","1"
"70020048","1"
"70020048","55"
"70020048","25"
"284890","3"
"80122234","5"
"80226076","1"
"70115621","1"
"70115621","5"
"80122188","1"
"80103383","1"
"60011619","4"
"80041337","1"
"80209356","1"
"60033223","5"
"60033223","8"
"80244992","5"
"80208373","1"
"80148180","1"
"80148180","29"
"607931","29"
"80225907","1"
"70298251","4"
"60002111","29"
"80036662","1"
"80174145","1"
"80190215","1"
"70000196","1"
"80245329","1"
"70083535","1"
"70039405","1"
"60000722","5"
"70134539","1"
"80122233","1"
"80245518","1"
"80124313","1"
"60036359","5"
"80049281","1"
"70084328","1"
"70099610","16"
"80217041","19"
"80122193","1"
"80159714","1"
"80172938","25"
"80131414","12"
"80123567","4"
"80170612","8"
"80144890","40"
"80106786","8"
"80115101","1"
"80115101","21"
"80115101","5"
"80141261","1"
"80158482","29"
"70266998","1"
"80081955","29"
"80122240","1"
"70302835","1"
"70302835","45"
"80125512","1"
"70129457","14"
"80121873","3"
"70205014","8"
"70205014","1"
"80122186","5"
"80158479","1"
"80122190","5"
"80104318","5"
"80100054","5"
"80097468","1"
"80171439","40"
"80171439","60"
"80171439","1"
"80104237","1"
"80093107","14"
"80093107","5"
"80093107","1"
"80094557","1"
"80085438","1"
"80085439","1"
"80011846","1"
"80064521","2"
"80106136","3"
"80106136","1"
"70259784","5"
"80136796","3"
"70177067","55"
"80002612","29"
"80095988","1"
"80024113","27"
"80200942","1"
"80186848","1"
"70197049","5"
"70283260","5"
"70143860","1"
"70143860","14"
"70143860","8"
"80020542","1"
"80020542","8"
"80074503","5"
"80217957","29"
"80113201","50"
"80115297","1"
"80216752","8"
"80216752","5"
"80180182","1"
"80180182","6"
"80180182","55"
"80180182","25"
"80131479","29"
"80057883","5"
"80108495","38"
"80059465","8"
"70185015","5"
"80023289","6"
"70210884","1"
"80127001","1"
"80127001","8"
"80011539","1"
"70197042","1"
"80095697","32"
"80095697","1"
"80190009","1"
"80063740","1"
"70281312","5"
"70242079","8"
"80136784","8"
"80136784","1"
"70295760","5"
"70295760","1"
"81013148","1"
"80119379","1"
"80119145","8"
"80117545","29"
"80066429","1"
"80171611","1"
"81028317","3"
"80077977","1"
"80077977","8"
"80118289","29"
"81072571","1"
"70184207","1"
"70302573","1"
"70279852","40"
"80174902","29"
"70205012","29"
"80036427","29"
"80053653","1"
"80025172","1"
"80059047","8"
"80059047","40"
"80108561","27"
"70198116","1"
"70157231","6"
"70293622","1"
"70143811","1"
"80109399","5"
"80063705","1"
"70281526","1"
"80214792","1"
"80002479","1"
"80002479","25"
"80002479","6"
"80002479","64"
"80124711","40"
"80992228","1"
"80992228","29"
"80992228","8"
"80113037","8"
"80113304","1"
"80991060","8"
"80185145","1"
"80011206","1"
"81034099","8"
"81034099","18"
"80095241","1"
"70300800","8"
"70300800","1"
"70300800","14"
"81192130","1"
"80095435","1"
"80201680","8"
"80201680","5"
"80158516","1"
"80068326","40"
"80142390","1"
"70242310","8"
"80072207","1"
"80072207","25"
"80095900","1"
"70213238","39"
"80000770","1"
"80018294","1"
"80994754","6"
"80211634","1"
"80176872","1"
"80126646","1"
"81094271","25"
"80160935","1"
"81064730","1"
"80227516","1"
"70235760","8"
"70235760","1"
"70301553","1"
"80042307","1"
"80020935","5"
"80176076","5"
"80050063","5"
"80050063","1"
"80135640","1"
"70309457","1"
"80178943","1"
"80195378","18"
"80179905","29"
"80190086","3"
"80190086","14"
"80212481","29"
"80212481","8"
"80083261","1"
"80167821","29"
"80083330","1"
"80116762","40"
"80073432","1"
"70155629","5"
"80107077","43"
"70155618","5"
"80171004","5"
"70158331","29"
"80109536","5"
"80109536","1"
"81011159","5"
"80147923","2"
"80045820","5"
"80209553","8"
"81013505","1"
"80230435","8"
"80180849","1"
"80058852","1"
"81042948","14"
"81042948","8"
"80179762","29"
"80175722","1"
"81200716","1"
"80028732","1"
"80028732","5"
"80028732","40"
"80115341","1"
"80221261","1"
"70204957","8"
"70204957","1"
"80136795","1"
"70279188","9"
"80213643","40"
"70205672","5"
"80092878","1"
"70302484","55"
"81204911","5"
"80099656","29"
"80998905","1"
"80212245","2"
"80117560","29"
"80128275","5"
"70221438","1"
"70172485","5"
"70178217","18"
"80074249","1"
"70264616","1"
"70264612","5"
"80025678","1"
"70269479","1"
"80057171","16"
"80245299","1"
"80245299","8"
"80003477","29"
"80115338","8"
"80115338","40"
"80161497","1"
"81086462","1"
"81070963","1"
"70234440","40"
"80239931","40"
"80239931","1"
"80175619","6"
"80046193","8"
"80046193","5"
"80046193","1"
"80117540","29"
"81183624","8"
"80221999","1"
"70204963","30"
"70204963","1"
"80090673","1"
"80239860","27"
"80144355","29"
"80150290","16"
"81022003","1"
"80101401","60"
"80087857","1"
"80217889","1"
"70308105","1"
"70308105","29"
"70308105","8"
"70155610","29"
"70279656","1"
"70157402","1"
"80144588","19"
"80144588","1"
"80057918","29"
"80107369","1"
"80208115","5"
"80057609","29"
"80023612","14"
"80023612","13"
"80221787","6"
"80209096","1"
"80027373","1"
"80025384","1"
"80024103","29"
"80198459","10"
"70143825","29"
"70252898","49"
"70140358","6"
"80066080","1"
"70210883","2"
"80065386","1"
"80065386","8"
"70281343","1"
"80010655","8"
"70300066","1"
"80075820","1"
"80117554","1"
"80113612","29"
"80133311","1"
"80027042","29"
"80018046","40"
"80020540","14"
"70242081","29"
"80223556","40"
"80170690","1"
"80077417","40"
"70197057","1"
"80044908","5"
"80025273","3"
"70143864","1"
"80179138","1"
"80154610","5"
"80154610","30"
"80191680","1"
"80191680","14"
"70245163","40"
"70245163","8"
"70202589","1"
"80049714","1"
"80117748","1"
"80184422","8"
"80184422","1"
"80095699","1"
"80120485","1"
"80120485","8"
"80065146","1"
"80101826","6"
"80987906","1"
"80239796","1"
"80026506","1"
"70300472","21"
"80032178","8"
"80211136","1"
"70260729","1"
"80244567","8"
"80244567","1"
"80233664","1"
"80097034","30"
"80097034","40"
"80023644","1"
"80170186","11"
"70177034","39"
"70157434","5"
"80179201","1"
"80178836","1"
"80169785","3"
"80024057","1"
"70153385","1"
"80117809","1"
"80095815","6"
"80099753","39"
"80195839","1"
"80174280","1"
"80178687","1"
"80021955","56"
"80022276","8"
"80044950","1"
"70136135","21"
"70136135","8"
"70136135","1"
"70136135","5"
"70136114","1"
"70136114","5"
"80175685","40"
"80170109","14"
"80156047","8"
"80138030","6"
"80007225","1"
"80029103","1"
"80036140","25"
"80147920","19"
"80147920","5"
"80147920","14"
"80212301","1"
"80212301","60"
"80067617","1"
"80208052","5"
"80991329","8"
"80207879","1"
"80117781","37"
"80091689","29"
"80003149","10"
"80094728","1"
"80074220","8"
"80074220","5"
"80074220","1"
"80113647","1"
"70281323","14"
"70281323","1"
"70264888","1"
"80024232","1"
"70157266","21"
"80210887","5"
"70153390","1"
"70153390","55"
"80156387","1"
"80027772","6"
"80027772","5"
"80010778","29"
"80179394","8"
"80178726","12"
"80178726","30"
"80178726","19"
"80178726","8"
"81023011","29"
"80134440","1"
"80195828","1"
"80105452","1"
"80986797","29"
"80185266","1"
"80185266","19"
"80002537","5"
"80100172","5"
"80185178","1"
"80220541","1"
"80220541","14"
"80220541","29"
"80009097","1"
"80009097","29"
"80993774","1"
"80109194","1"
"81023023","13"
"80161702","1"
"80031377","5"
"80000139","1"
"80007912","40"
"80046249","1"
"80239797","1"
"80026224","1"
"80007778","30"
"70304256","14"
"70140391","1"
"70177040","21"
"80198505","19"
"81079046","5"
"80227798","18"
"80158515","1"
"80002311","5"
"80175351","67"
"80175351","14"
"80202183","1"
"80196657","16"
"80148927","1"
"80131505","6"
"80102549","5"
"70155579","10"
"70155579","56"
"70155579","8"
"70155579","1"
"80049870","1"
"80062047","14"
"80062047","1"
"80134695","1"
"80211576","37"
"80146601","1"
"80233218","5"
"80233218","1"
"80057281","37"
"80103318","1"
"80198635","1"
"80198635","76"
"80198635","21"
"80198635","8"
"80097771","1"
"80175350","1"
"80217769","1"
"80062112","1"
"81014647","3"
"80133042","32"
"80133042","11"
"80232852","1"
"81026700","1"
"70242311","1"
"80201328","8"
"80130521","3"
"80045811","8"
"80057611","1"
"80201750","1"
"80205440","29"
"80089198","1"
"80202146","1"
"80202146","25"
"80202146","55"
"80201773","1"
"80036416","1"
"80171362","5"
"80192098","29"
"80091742","29"
"80160037","5"
"80179782","3"
"80182950","1"
"70153374","1"
"80100105","1"
"80211384","5"
"80025553","5"
"80179784","39"
"80141270","8"
"80224279","5"
"80118092","5"
"80217151","29"
"80177803","5"
"81064394","1"
"81100135","5"
"70142386","56"
"80004462","8"
"80004462","1"
"70152640","1"
"80021966","1"
"80103470","40"
"80149594","1"
"70155574","29"
"70172488","29"
"80157645","5"
"80022632","1"
"70305883","8"
"70136129","5"
"70175670","5"
"80133187","1"
"80133335","1"
"80133335","3"
"80133335","4"
"80136311","1"
"80064235","6"
"80008434","1"
"80018988","1"
"80030346","1"
"80152118","1"
"80084164","1"
"80117498","8"
"80213025","3"
"80141782","3"
"80082647","8"
"80126991","1"
"81011059","1"
"70205024","1"
"70205024","18"
"70205024","3"
"70205024","25"
"70205024","29"
"70285368","1"
"70285368","18"
"70285368","3"
"70285368","25"
"70285368","29"
"70180293","5"
"70143842","8"
"80158104","1"
"80117694","8"
"80117485","1"
"81033895","1"
"70301529","5"
"80153272","1"
"80178941","29"
"70288470","1"
"70267476","1"
"70302614","19"
"70302614","30"
"80016571","1"
"80050008","1"
"81008236","5"
"80226864","14"
"80226864","3"
"80226864","29"
"70136126","5"
"70204981","1"
"80020971","5"
"80041601","1"
"70157196","21"
"70158330","1"
"70184127","1"
"70184128","1"
"70136120","2"
"70136120","1"
"70184126","5"
"80142550","1"
"81031262","1"
"80095532","1"
"70180051","5"
"80046348","8"
"70271773","1"
"80108450","40"
"80136321","5"
"80037278","5"
"80007945","5"
"80094273","5"
"80081537","3"
"80186090","3"
"81041002","1"
"80126684","14"
"70272479","1"
"80161335","5"
"80145143","1"
"80239798","8"
"80239798","1"
"80039394","1"
"80993816","5"
"80192734","29"
"80215507","8"
"81059779","1"
"70304718","25"
"70304718","1"
"81017061","6"
"70180088","1"
"70286901","1"
"80080436","1"
"80112415","3"
"80008583","1"
"70136152","5"
"70177084","3"
"80152350","18"
"80051137","1"
"80140955","8"
"70304245","8"
"81224868","27"
"80092654","14"
"81029570","1"
"70142362","1"
"80174285","1"
"80094603","1"
"81029884","109"
"81029884","44"
"81029884","16"
"80063989","29"
"80036407","8"
"70269429","29"
"80043576","1"
"70157152","29"
"70296346","1"
"80990464","1"
"80025744","1"
"70157294","40"
