"show_id","tema_id"
"80168068","20"
"80185322","3"
"80163054","2"
"80163054","9"
"81090071","18"
"81151880","19"
"81151880","8"
"81151880","10"
"81151877","19"
"81151877","8"
"81151877","10"
"81151878","19"
"81151878","8"
"81151878","10"
"80189648","27"
"81144912","8"
"81144912","17"
"81016193","2"
"81016193","14"
"81016193","8"
"81016196","13"
"81016196","14"
"81016196","8"
"80201175","14"
"80201175","8"
"80201175","10"
"81016191","14"
"81016191","8"
"81016191","17"
"80199962","2"
"80199962","14"
"80199962","8"
"80134952","18"
"80134952","26"
"80163295","6"
"80163295","20"
"80163295","22"
"80163407","2"
"80163407","19"
"80163407","8"
"80163265","13"
"80163265","2"
"80163265","8"
"80171742","18"
"60021787","14"
"81082125","18"
"81045860","3"
"80226557","4"
"80162179","2"
"80162179","14"
"80115686","2"
"80115686","14"
"80115686","16"
"80245353","11"
"80245353","27"
"70287604","4"
"70242938","14"
"70242938","8"
"81150918","18"
"22469949","14"
"80211623","2"
"81155803","14"
"81155803","8"
"70139075","14"
"70139075","8"
"70139075","10"
"70139072","1"
"70139072","2"
"70139072","14"
"70267490","14"
"70267490","16"
"70267490","34"
"80087354","19"
"80087354","10"
"70111162","14"
"70111162","8"
"80099083","14"
"80099083","8"
"80099083","17"
"60003290","14"
"60003290","8"
"60003290","26"
"80227672","18"
"80227672","8"
"80227672","40"
"70139074","14"
"70139074","8"
"70303432","14"
"70303432","8"
"70303432","17"
"70303424","13"
"70303424","14"
"70303424","8"
"70139071","2"
"70139071","8"
"70139071","26"
"70219529","2"
"70219529","8"
"70219529","26"
"70056059","2"
"70056059","14"
"70056059","8"
"70114589","8"
"70114589","26"
"70114589","17"
"80104257","13"
"80104257","14"
"80104257","8"
"80997865","13"
"80997865","8"
"70123124","14"
"70123124","8"
"70123124","10"
"70047320","14"
"70047320","8"
"70229043","13"
"70229043","2"
"70229043","8"
"80087743","14"
"80087743","8"
"80087743","17"
"70139078","2"
"70139078","8"
"70139078","26"
"70229041","2"
"70229041","8"
"70229041","17"
"70187503","2"
"70187503","8"
"70187503","17"
"70075775","1"
"70075775","14"
"70075775","16"
"70204316","3"
"80234464","2"
"80234464","16"
"80234464","8"
"80209558","2"
"80209558","8"
"80209722","2"
"80209722","8"
"80153897","8"
"80153897","10"
"80138469","13"
"80138469","2"
"80138469","8"
"80078197","11"
"80118930","18"
"80118930","26"
"80202810","18"
"80202810","8"
"80202810","26"
"80201039","1"
"80201039","2"
"80989848","27"
"80002566","5"
"80002566","28"
"80002566","22"
"70177633","18"
"70177633","40"
"80146805","13"
"80146805","9"
"80190510","27"
"80190510","21"
"81020839","2"
"80087352","14"
"80087352","31"
"80201870","27"
"80173606","2"
"80173606","14"
"80173606","8"
"80203147","2"
"80203147","8"
"80203147","17"
"80223582","3"
"80190984","1"
"80190984","2"
"70242630","4"
"70242630","28"
"70242630","21"
"81040407","6"
"81040407","20"
"81040407","7"
"81106517","5"
"81106517","6"
"81106517","7"
"81026915","5"
"81026915","6"
"81026915","22"
"70304252","33"
"70304252","6"
"80201543","11"
"80201543","12"
"81092330","2"
"80205594","5"
"80205594","6"
"80205594","7"
"81091957","1"
"81091957","2"
"81091957","9"
"80021840","9"
"80021840","10"
"80231419","2"
"81006335","1"
"81175361","6"
"81175361","28"
"81175361","22"
"80235578","2"
"80235578","8"
"81078331","6"
"81078331","7"
"81078331","28"
"80243541","14"
"80243541","8"
"80243541","9"
"70033644","13"
"70033644","14"
"70033644","8"
"80039484","13"
"80039484","8"
"70059191","13"
"70059191","15"
"70059191","8"
"11546798","13"
"11546798","8"
"70014531","13"
"70014531","2"
"70014531","8"
"70026792","13"
"70026792","2"
"70026792","8"
"80997789","14"
"80997789","8"
"80997867","2"
"80997867","8"
"80039662","13"
"80039662","8"
"80997862","2"
"80997862","14"
"80997862","8"
"60027334","13"
"60027334","2"
"60027334","8"
"80999983","2"
"80999983","19"
"80999983","8"
"70111922","13"
"70111922","8"
"80997859","14"
"80997859","8"
"70130432","13"
"70130432","2"
"70130432","8"
"70033579","14"
"70033579","8"
"70100527","13"
"70100527","8"
"80997857","13"
"80997857","8"
"80997793","2"
"80997793","8"
"80997793","9"
"80997861","13"
"80997861","2"
"80997861","8"
"70299867","2"
"70299867","14"
"70299867","16"
"80195357","33"
"80195357","6"
"81154987","1"
"81122206","6"
"81122206","22"
"81122206","23"
"81004321","3"
"80209061","2"
"81002212","14"
"81002212","8"
"81002212","34"
"80176707","2"
"80176707","14"
"80176707","16"
"80199381","14"
"80202176","2"
"80202176","16"
"80202176","34"
"81014293","11"
"81014293","6"
"81014293","7"
"81014811","11"
"81014811","6"
"70123118","2"
"70123118","8"
"70123118","26"
"80182274","18"
"80182274","8"
"80185166","3"
"80068219","3"
"70209163","2"
"70209163","40"
"80170687","5"
"80170687","6"
"80170687","22"
"80163191","2"
"80163191","17"
"80184661","2"
"80184661","14"
"80184661","16"
"80114588","25"
"80114588","11"
"80078761","18"
"80078761","8"
"80078761","40"
"80115844","18"
"80115844","8"
"80114111","36"
"80108998","18"
"70308278","18"
"80223113","5"
"80223113","11"
"81147274","14"
"81147274","8"
"80136450","6"
"80136450","22"
"80136453","6"
"80136453","22"
"80163530","5"
"80163530","6"
"80163530","22"
"80136455","6"
"80136455","22"
"80039439","2"
"80044804","3"
"81147278","2"
"81147278","8"
"81147278","26"
"81146011","18"
"81146011","40"
"81123826","18"
"81123826","8"
"81002933","37"
"81002933","21"
"81135868","18"
"81135868","26"
"80162142","2"
"80162142","16"
"80175483","18"
"80100772","19"
"80100772","16"
"80100772","10"
"81145135","4"
"80188580","14"
"80106737","14"
"80106737","8"
"80142058","2"
"80142058","17"
"70044256","3"
"70113636","3"
"70237054","3"
"70301469","3"
"80165437","11"
"80165437","6"
"80165437","12"
"80188953","11"
"80188953","27"
"80211884","21"
"81005454","14"
"81005454","16"
"81005454","8"
"80995575","18"
"80995575","8"
"80223371","14"
"80223371","17"
"80175147","2"
"80239831","18"
"80239831","40"
"80105356","18"
"70296443","19"
"70296443","16"
"80168033","18"
"80168033","26"
"80160346","13"
"70121522","2"
"70121522","14"
"70121522","8"
"81065784","2"
"81065784","14"
"81065784","8"
"80124099","13"
"70119812","13"
"70119812","9"
"60032685","19"
"60032685","8"
"60032685","10"
"70006816","14"
"70006816","8"
"70006816","10"
"70236587","2"
"70236587","8"
"70236587","40"
"520489","39"
"520489","2"
"520489","8"
"70266677","14"
"70266677","19"
"70266677","9"
"60010514","14"
"60010514","10"
"70301367","13"
"70301367","9"
"81139317","5"
"81139317","6"
"81139317","20"
"80014727","13"
"81050688","14"
"81050688","16"
"81050688","8"
"80081505","13"
"80081505","14"
"80081505","8"
"60022700","10"
"81155880","11"
"81155880","6"
"915927","13"
"915927","39"
"915927","14"
"916043","14"
"916043","40"
"60010836","14"
"60010836","40"
"916061","14"
"916061","40"
"60025674","14"
"60025674","40"
"70039168","2"
"70039168","17"
"81103092","10"
"80242065","6"
"80242065","24"
"80242065","23"
"60031278","2"
"60031278","17"
"60001363","13"
"60001363","14"
"60001363","9"
"81103517","6"
"81103517","27"
"60026477","2"
"60026477","15"
"60026477","34"
"80094096","14"
"80094096","8"
"80094096","10"
"81085824","9"
"81085824","10"
"1171655","2"
"1171655","8"
"80226279","11"
"80226279","6"
"80993489","18"
"70033643","13"
"70033643","14"
"70033643","8"
"70233317","19"
"70233317","10"
"80997858","13"
"80997858","2"
"80997858","8"
"80238607","14"
"80238607","16"
"80238607","26"
"80039485","13"
"80039485","8"
"80998560","14"
"80998560","8"
"70043379","13"
"70043379","8"
"80232892","14"
"80232892","16"
"80232892","8"
"80998562","14"
"80998562","8"
"70124268","1"
"70124268","2"
"80998563","14"
"80998563","8"
"80998563","17"
"80998564","2"
"80998564","19"
"80998564","8"
"80997864","13"
"80997864","8"
"80997864","17"
"80035685","5"
"80035685","11"
"80035685","6"
"70142792","2"
"70142792","14"
"70142792","8"
"81002214","13"
"81002214","14"
"81002214","8"
"80993656","14"
"80993656","16"
"80993656","8"
"80998568","14"
"80998568","8"
"80998568","17"
"80998565","14"
"80998565","8"
"80998566","19"
"80998566","8"
"81001379","18"
"81001379","26"
"81001381","18"
"81001381","26"
"81001382","18"
"81001382","26"
"81001383","18"
"81001383","26"
"80998567","2"
"80998567","14"
"80998567","8"
"81002215","2"
"81002215","16"
"81002215","8"
"70105338","1"
"70105338","2"
"81014824","14"
"81014824","8"
"81014824","26"
"81013200","2"
"81013200","14"
"81013200","8"
"80230018","6"
"80230018","22"
"80230018","24"
"80242916","6"
"80242916","20"
"80242916","22"
"80041339","19"
"80041339","9"
"80041339","10"
"70105371","2"
"70105371","14"
"60022962","13"
"60022962","2"
"81002213","14"
"81002213","8"
"80190147","14"
"80190147","16"
"80190149","1"
"80190149","16"
"80195886","14"
"80195886","16"
"80195886","8"
"80190148","1"
"80185803","11"
"80185803","6"
"80185803","27"
"80147321","14"
"80147321","16"
"80147321","8"
"80157177","6"
"80157177","22"
"80157177","38"
"80185369","5"
"80185369","6"
"80185369","22"
"70248183","13"
"70248183","15"
"70248183","14"
"80185723","18"
"80185723","8"
"80159897","6"
"80159897","22"
"80185707","25"
"80185707","11"
"80185707","6"
"80166472","5"
"80166472","6"
"80166472","22"
"80185801","25"
"80185801","11"
"80185801","6"
"80186252","25"
"80186252","11"
"80186252","6"
"80151962","2"
"80151962","14"
"80151962","8"
"80185427","5"
"80185427","6"
"80185427","22"
"80176179","4"
"80190146","1"
"80190146","2"
"80184595","6"
"80184595","20"
"80184595","22"
"80166481","5"
"80166481","6"
"80166481","20"
"80184684","6"
"80184684","20"
"80184684","21"
"80179433","3"
"80185622","25"
"80185622","5"
"80185622","11"
"80114501","2"
"80114501","16"
"80114501","26"
"80187107","1"
"80187107","14"
"80187107","40"
"80141259","5"
"80141259","6"
"80141259","7"
"80167646","14"
"80167646","16"
"80167646","8"
"80080106","18"
"80157528","6"
"80157528","22"
"80185861","18"
"80185861","8"
"80185722","18"
"80185722","8"
"80081374","2"
"80081374","14"
"80081374","8"
"70254851","25"
"70254851","11"
"70254851","6"
"80109260","18"
"70303287","6"
"70303287","20"
"70303287","22"
"80109640","25"
"80109640","11"
"80109640","27"
"80106144","18"
"80106150","25"
"80106150","5"
"80106150","11"
"80106338","25"
"80106338","11"
"80106338","12"
"80107987","18"
"80107987","40"
"80104552","14"
"80104552","8"
"80104552","34"
"80108147","18"
"80108996","18"
"80108473","6"
"80108473","7"
"80108473","22"
"80106611","6"
"80106611","20"
"80106611","21"
"80108494","6"
"80108494","20"
"80108494","21"
"80108773","6"
"80108773","20"
"80108773","21"
"80108844","6"
"80108844","20"
"80108844","21"
"80109248","18"
"80108846","6"
"80108846","20"
"80108846","21"
"80108847","6"
"80108847","20"
"80108847","21"
"80109038","6"
"80109038","20"
"80109038","21"
"70222860","2"
"81026677","19"
"81026677","10"
"80218962","6"
"80218962","22"
"80202076","2"
"80202076","14"
"80202076","16"
"80094357","2"
"80094357","8"
"81074135","14"
"81074135","8"
"81074135","26"
"81031306","13"
"81031306","14"
"81031306","8"
"80160972","18"
"80160972","8"
"80169549","14"
"80169549","8"
"80169549","17"
"80091879","19"
"80091879","10"
"80035480","25"
"80035480","6"
"80035480","35"
"81091424","13"
"81091424","2"
"81091424","14"
"80187052","11"
"80208951","13"
"80097466","18"
"80118918","18"
"80118918","8"
"80118918","34"
"80105690","14"
"80105690","8"
"80105690","17"
"80134527","2"
"80134527","16"
"80134527","17"
"80989339","10"
"70295170","14"
"80130625","14"
"80130625","16"
"80096984","14"
"80096984","16"
"80096984","40"
"80222823","14"
"80222823","8"
"80222823","9"
"80209895","18"
"80209895","31"
"80189646","3"
"80226962","2"
"80226962","14"
"80226962","16"
"80161104","13"
"80161104","14"
"80161104","8"
"80191990","3"
"80175352","25"
"80175352","6"
"80175352","20"
"80098839","19"
"80098839","16"
"80232502","13"
"80232502","9"
"81088786","14"
"81088786","16"
"81088786","10"
"81013015","22"
"81013015","38"
"81013015","30"
"81086435","19"
"81086435","8"
"81086435","10"
"80049832","11"
"80049832","12"
"81091423","13"
"81091423","2"
"81091423","14"
"81083880","18"
"81083880","8"
"80211703","5"
"80211703","6"
"80211703","22"
"81044607","4"
"80224218","18"
"80224218","8"
"80241474","5"
"80241474","6"
"80241474","7"
"81034317","2"
"81034317","14"
"81034317","16"
"80185032","18"
"80185032","34"
"80185032","26"
"80119177","19"
"80119177","16"
"80026032","22"
"80026032","23"
"81087764","5"
"81087764","6"
"81087764","32"
"80194610","1"
"80161109","36"
"81029737","2"
"81029737","8"
"81072852","6"
"81072852","28"
"81072852","21"
"80227677","3"
"81050394","6"
"81050394","21"
"81050394","22"
"80992853","33"
"80992853","5"
"80992853","6"
"81072951","6"
"81072951","21"
"81072951","22"
"81072752","6"
"81072752","21"
"81072752","38"
"81072919","6"
"81072919","21"
"81072919","22"
"81092327","18"
"81072883","5"
"81072883","6"
"81072883","20"
"80217848","6"
"80217848","22"
"80175333","2"
"80175333","8"
"80175333","17"
"80198419","14"
"80198419","8"
"70130142","13"
"70130142","8"
"81026008","3"
"81062674","19"
"81062674","8"
"81049578","6"
"81049578","20"
"81049578","22"
"80217689","3"
"80235025","14"
"80164904","14"
"80164904","8"
"80164904","10"
"81015498","14"
"81015498","16"
"81015498","8"
"80157889","2"
"80157889","14"
"80157889","16"
"81094082","14"
"81094082","16"
"81094082","8"
"80048940","2"
"80044093","18"
"80044093","40"
"80161826","8"
"80161826","26"
"80044562","18"
"80142316","18"
"80162136","6"
"80162136","32"
"80162136","20"
"80154638","6"
"80154638","32"
"80154638","22"
"80128715","14"
"80164212","14"
"80164212","10"
"80162131","6"
"80162131","32"
"80162131","20"
"70298341","25"
"70298341","11"
"70298341","6"
"80096782","14"
"80096782","16"
"80174282","11"
"80164864","1"
"80164864","14"
"80164864","17"
"80136793","6"
"80136793","20"
"80136793","21"
"80162993","2"
"80162993","8"
"80162993","40"
"80136794","6"
"80136794","22"
"80226927","6"
"80226927","27"
"80226927","20"
"80184682","4"
"80184682","28"
"80184682","38"
"80149821","18"
"80183328","2"
"80136792","6"
"80136792","20"
"80136792","21"
"81035872","14"
"81035872","8"
"81035865","14"
"81035865","8"
"80210361","35"
"80210361","24"
"80210361","30"
"80992501","2"
"80992501","8"
"80992501","17"
"81093925","2"
"81093925","14"
"81093925","8"
"80191049","18"
"80191049","26"
"70126573","13"
"70126573","9"
"80244996","11"
"70242568","2"
"70242568","14"
"70242568","16"
"80217772","3"
"80164088","13"
"80081278","14"
"81035869","2"
"81035869","8"
"81066244","19"
"81066244","8"
"80991404","1"
"80991404","2"
"81035873","2"
"81035873","8"
"81035873","17"
"81035862","2"
"81035862","8"
"81035862","17"
"81094665","14"
"81094665","10"
"81035878","2"
"81035878","8"
"81035878","10"
"80174683","41"
"70103759","2"
"70103759","17"
"80182411","18"
"80205442","1"
"80226424","13"
"80226424","2"
"80226424","8"
"80158042","2"
"80158042","14"
"80158042","8"
"80117684","14"
"80117684","8"
"80106337","2"
"80106337","8"
"80133552","3"
"80052683","18"
"80052683","8"
"81077451","14"
"81077451","16"
"81077451","8"
"81014345","14"
"81014345","10"
"80158976","3"
"80238655","18"
"80986854","21"
"80995078","1"
"80995078","2"
"80170611","4"
"80170611","21"
"80003150","18"
"80003150","8"
"70296578","18"
"70296574","18"
"70309257","18"
"70309257","8"
"80012520","18"
"80012520","8"
"80061161","18"
"80082862","3"
"70225722","25"
"70225722","11"
"70225722","6"
"70266023","25"
"70266023","11"
"70266023","12"
"80045629","25"
"80045629","11"
"80045629","12"
"70219642","25"
"70219642","11"
"70219642","6"
"81030755","18"
"80115671","21"
"80115676","11"
"80118916","13"
"80118916","14"
"80118916","16"
"80146759","16"
"80146759","17"
"80213712","18"
"80207606","14"
"80207606","16"
"80207606","17"
"80239640","6"
"80239640","20"
"80239640","22"
"80240024","6"
"80240024","20"
"80240024","22"
"80239865","6"
"80239865","20"
"80239865","22"
"80192186","2"
"80192186","14"
"80192186","16"
"80216834","2"
"80216834","14"
"80174436","18"
"70241596","2"
"80174097","2"
"80174097","17"
"81076749","2"
"81076749","14"
"81076749","8"
"81066961","14"
"81066961","8"
"80174687","3"
"80237428","5"
"80237428","6"
"80237428","7"
"80015799","14"
"80036657","2"
"81035861","13"
"81035861","14"
"81035861","8"
"81037733","14"
"81037733","17"
"81037733","40"
"81010166","18"
"80112518","14"
"80112518","16"
"81072829","6"
"81072829","28"
"81072829","21"
"80198950","6"
"80198950","21"
"81033430","14"
"81033430","16"
"81033430","8"
"81072807","6"
"81072807","20"
"80196883","33"
"80196883","6"
"81035851","14"
"81035851","8"
"80202920","2"
"80202920","17"
"81088285","18"
"81080942","14"
"81080942","8"
"80187301","2"
"80187301","14"
"80187301","8"
"80178971","6"
"80178971","22"
"80215782","13"
"80215782","14"
"80215782","8"
"80172000","18"
"80169778","18"
"81035844","2"
"81035844","8"
"81035842","2"
"81035842","8"
"81035860","2"
"81035860","8"
"81035850","2"
"81035850","8"
"81035846","13"
"81035846","14"
"81035846","8"
"81035854","19"
"81035854","16"
"81035854","8"
"80097516","19"
"80097516","8"
"70217161","4"
"80164465","1"
"80164465","2"
"80117484","3"
"80017099","14"
"80017099","16"
"80017099","8"
"81026329","2"
"81026329","8"
"81006826","3"
"81013626","18"
"81013626","26"
"80232914","5"
"80232914","6"
"80232914","22"
"80213655","37"
"80213655","21"
"80027271","22"
"80027271","24"
"80027271","38"
"80029368","3"
"70222859","2"
"70261674","2"
"70261674","14"
"70261674","8"
"70045274","1"
"70045274","2"
"70045274","31"
"81034599","14"
"81034599","16"
"81034599","9"
"80999069","1"
"81090128","18"
"70114022","13"
"70114022","19"
"70114022","9"
"80180225","14"
"80180225","16"
"80180225","17"
"80015794","14"
"80015794","16"
"70283263","20"
"70283263","22"
"70283263","38"
"81088700","2"
"81088700","14"
"81088700","8"
"70043149","8"
"70043149","26"
"70043149","10"
"81018181","18"
"81018181","40"
"70040077","14"
"70040077","8"
"70040077","17"
"60031998","2"
"60031998","8"
"60031998","26"
"60036103","2"
"60036103","8"
"60036103","17"
"81086641","14"
"81086641","8"
"81086641","9"
"70027133","14"
"70027133","8"
"70027133","17"
"81086640","13"
"81086640","2"
"81086640","14"
"81009808","2"
"81009808","16"
"81009808","17"
"80189853","13"
"80189853","9"
"70059700","3"
"70142918","1"
"70142918","2"
"80992231","18"
"80992231","8"
"80992231","26"
"80081790","14"
"80081790","10"
"80122232","5"
"80122232","6"
"80122232","28"
"80122192","6"
"80122192","20"
"80122192","22"
"80015280","1"
"80015280","26"
"80141253","1"
"80141253","26"
"80141254","1"
"80141254","26"
"80122235","6"
"80122235","37"
"80122235","21"
"80122191","6"
"80122191","28"
"80122191","38"
"80176265","4"
"80176265","21"
"70205713","5"
"70205713","6"
"70205713","7"
"80160081","2"
"80160081","14"
"80160081","8"
"80168301","2"
"80168301","14"
"80168301","8"
"80064273","13"
"80064273","2"
"80064273","16"
"80098475","14"
"80098475","8"
"80058247","18"
"70302184","18"
"81060043","13"
"81060043","19"
"81024557","19"
"70124562","14"
"80156683","14"
"80156683","8"
"80156683","17"
"80141185","2"
"80141185","14"
"80141185","8"
"80126569","2"
"80171982","14"
"80171982","8"
"80171982","10"
"80035467","18"
"80156856","2"
"80156856","8"
"81041391","14"
"81041391","8"
"81018120","14"
"81018120","8"
"80240213","6"
"80240213","20"
"80240213","21"
"80152625","14"
"80152625","31"
"80152625","16"
"80175421","2"
"80175421","8"
"80175421","17"
"80104198","28"
"80104198","22"
"80104198","38"
"80239864","6"
"80239864","20"
"80239864","22"
"80108518","14"
"80108518","8"
"80108518","40"
"80172002","2"
"80172002","14"
"80172002","16"
"81019144","13"
"81019144","8"
"81041272","3"
"80170483","19"
"80170483","8"
"80211621","21"
"80987458","21"
"81019888","2"
"81019888","17"
"80133153","14"
"80133153","16"
"80133153","8"
"80149145","2"
"80149145","8"
"80149145","34"
"80164207","18"
"80164207","8"
"80164207","40"
"80198988","28"
"80198988","22"
"80198988","35"
"80106743","3"
"81087095","2"
"81087095","17"
"81026007","3"
"81021447","19"
"81021447","10"
"80227574","4"
"80227574","27"
"80227574","12"
"80158875","3"
"80142474","2"
"80170688","6"
"80170688","32"
"80170688","22"
"81086434","19"
"81086434","8"
"81083791","14"
"81083791","40"
"81088282","18"
"81088282","40"
"70167072","2"
"70167072","17"
"70058016","14"
"70058016","10"
"70077557","13"
"70077557","2"
"80233085","1"
"80210602","18"
"81088283","18"
"81088283","31"
"81072430","4"
"81039073","4"
"81039073","21"
"80141156","8"
"80141156","17"
"80141156","9"
"81066709","6"
"81066709","21"
"70077546","14"
"70077546","17"
"81049612","6"
"81049612","22"
"70063591","1"
"70063591","2"
"70063591","17"
"81052280","14"
"81052280","16"
"81052280","8"
"80095866","25"
"80095866","11"
"80095866","6"
"70110558","13"
"70110558","2"
"60020916","1"
"60020916","2"
"60029178","1"
"60029178","2"
"70296735","6"
"70296735","32"
"70296735","20"
"80103336","19"
"80103336","10"
"81066723","6"
"81066723","27"
"80006149","33"
"80207445","2"
"80207445","14"
"80207445","8"
"80209751","2"
"80063773","10"
"81088284","18"
"80231373","33"
"80231373","6"
"70061480","13"
"80987611","14"
"80987611","16"
"80987611","8"
"70060380","14"
"70060380","17"
"80202808","14"
"80202808","8"
"80202808","10"
"60010082","1"
"60033788","1"
"60033786","1"
"60033787","1"
"60022255","1"
"60022255","14"
"60022254","1"
"70020048","1"
"284890","13"
"284890","8"
"284890","26"
"80122234","6"
"80122234","21"
"80226076","18"
"70115621","14"
"70115621","8"
"80122188","6"
"80122188","22"
"80103383","14"
"60011619","14"
"80041337","14"
"80041337","16"
"80041337","8"
"80209356","14"
"80209356","16"
"80209356","17"
"60033223","14"
"60033223","8"
"60033223","26"
"80244992","8"
"80244992","26"
"80244992","10"
"80208373","5"
"80208373","6"
"80208373","21"
"80196139","18"
"80196139","40"
"80148180","18"
"607931","14"
"607931","17"
"80225907","18"
"80225907","8"
"70298251","3"
"60002111","14"
"60002111","8"
"60002111","17"
"80036662","6"
"80036662","7"
"80036662","22"
"80174145","25"
"80174145","6"
"80174145","21"
"80190215","13"
"80190215","14"
"80190215","16"
"70000196","13"
"70000196","2"
"70000196","14"
"80245519","14"
"80245519","8"
"80245519","17"
"80245329","14"
"80245329","8"
"80245329","10"
"70083535","2"
"70083535","14"
"70083535","8"
"70039405","14"
"70039405","8"
"70039405","17"
"60000722","2"
"60000722","14"
"60000722","8"
"70134539","13"
"70134539","8"
"80122233","6"
"80122233","22"
"80245518","14"
"80245518","16"
"80245518","8"
"80124313","14"
"80124313","8"
"80124313","17"
"60036359","39"
"60036359","14"
"80049281","14"
"80049281","10"
"70084328","14"
"70084328","8"
"70084328","9"
"70099610","14"
"70099610","8"
"70099610","17"
"80217041","18"
"80156408","14"
"80156408","8"
"80122193","6"
"80122193","22"
"80159714","6"
"80159714","7"
"80159714","22"
"80172938","18"
"80172938","8"
"80172938","40"
"80131414","18"
"80131414","8"
"80170612","18"
"80170612","8"
"80144890","2"
"80144890","14"
"80144890","8"
"80106786","14"
"80106786","16"
"80106786","8"
"80115101","14"
"80141261","18"
"80141261","8"
"80158482","13"
"80158482","15"
"80158482","8"
"70266998","33"
"70266998","6"
"80081955","14"
"80081955","16"
"80164112","18"
"80164112","8"
"80164112","26"
"80122240","6"
"80122240","22"
"70302835","14"
"70302835","8"
"80125512","14"
"80125512","8"
"80125512","10"
"70129457","18"
"80121873","6"
"80121873","28"
"80121873","38"
"70205014","33"
"70205014","20"
"70205014","30"
"80122186","6"
"80122186","20"
"80122186","22"
"80158479","13"
"80158479","8"
"80158479","26"
"80122190","11"
"80122190","6"
"80104318","18"
"80100054","14"
"80100054","8"
"80097468","18"
"80171439","18"
"80171439","8"
"80171439","26"
"80104237","14"
"80104237","8"
"80093107","14"
"80093107","8"
"80093107","10"
"80094557","33"
"80094557","6"
"80085438","18"
"80085439","2"
"80085439","14"
"80085439","16"
"80011846","18"
"80011846","40"
"80064521","18"
"80106136","33"
"80106136","4"
"70259784","4"
"70259784","21"
"80136796","6"
"80136796","21"
"70270745","25"
"70270745","5"
"70270745","22"
"70177067","42"
"70177067","35"
"70177067","24"
"80002612","5"
"80002612","28"
"80002612","22"
"80095988","4"
"80024113","28"
"80024113","21"
"80200942","5"
"80200942","6"
"80200942","7"
"80186848","25"
"80186848","11"
"80186848","6"
"70197049","22"
"70197049","38"
"70283260","22"
"70143860","22"
"70143860","24"
"70143860","38"
"80020542","5"
"80020542","28"
"80020542","22"
"80074503","21"
"80217957","4"
"80113201","4"
"80113201","21"
"80115297","5"
"80115297","6"
"80115297","7"
"80216752","11"
"80131479","6"
"80131479","27"
"80057883","11"
"80108495","6"
"80108495","22"
"80108495","35"
"80059465","5"
"80059465","6"
"80059465","7"
"70185015","21"
"80023289","38"
"80023289","23"
"70210884","35"
"70210884","24"
"70210884","23"
"80011539","4"
"70197042","5"
"70197042","28"
"70197042","22"
"80095697","28"
"80095697","21"
"80095697","38"
"80190009","27"
"80063740","5"
"80063740","22"
"80063740","24"
"70281312","5"
"70281312","22"
"70281312","23"
"70242079","5"
"70242079","20"
"70242079","22"
"80136784","6"
"80136784","22"
"70295760","22"
"70295760","35"
"70295760","24"
"81013148","4"
"80119379","5"
"80119379","6"
"80119379","28"
"80119145","4"
"80117545","5"
"80117545","21"
"80117545","30"
"80066429","5"
"80066429","6"
"80066429","7"
"80171611","21"
"81028317","11"
"80077977","21"
"80166239","4"
"80118289","21"
"80118289","22"
"81072571","4"
"81072571","32"
"70184207","21"
"70184207","22"
"70302573","33"
"70302573","6"
"70279852","28"
"70279852","38"
"80174902","11"
"80174902","12"
"70205012","33"
"70205012","6"
"80036427","25"
"80036427","11"
"80036427","12"
"80053653","5"
"80053653","35"
"80053653","24"
"70177057","42"
"70177057","28"
"70177057","22"
"80025172","5"
"80025172","28"
"80025172","22"
"80059047","4"
"80059047","32"
"80108561","25"
"80108561","42"
"80108561","21"
"70198116","5"
"70198116","11"
"70198116","12"
"70157231","22"
"70157231","24"
"70157231","38"
"70293622","4"
"70143811","22"
"70143811","30"
"80109399","4"
"80063705","4"
"70281526","22"
"80214792","25"
"80214792","4"
"80214792","23"
"80002479","25"
"80002479","5"
"80002479","6"
"80146284","11"
"80146284","12"
"80124711","4"
"80992228","33"
"80992228","6"
"80113037","6"
"80113037","22"
"80113304","4"
"80991060","11"
"80991060","6"
"80185145","33"
"80185145","6"
"80011206","22"
"80011206","24"
"80011206","38"
"81034099","27"
"80095241","33"
"80095241","35"
"80095241","23"
"70300800","21"
"81192130","4"
"80095435","4"
"80095435","22"
"80095435","30"
"80201680","21"
"80201680","22"
"80158516","21"
"80068326","25"
"80068326","21"
"80142390","37"
"70242310","35"
"70242310","24"
"70242310","23"
"80072207","4"
"80072207","21"
"80095900","21"
"80095900","30"
"70213238","25"
"70213238","42"
"70213238","6"
"80000770","5"
"80000770","11"
"80018294","5"
"80018294","28"
"80994754","6"
"80994754","22"
"80994754","30"
"80211634","6"
"80211634","22"
"80211634","30"
"80176872","25"
"80176872","4"
"80126646","11"
"80126646","27"
"80126646","12"
"81094271","4"
"80160935","6"
"80160935","7"
"80160935","21"
"81064730","6"
"81064730","21"
"80227516","5"
"80227516","6"
"80227516","28"
"70235760","4"
"70235760","21"
"70301553","5"
"70301553","6"
"70301553","21"
"80042307","4"
"80042307","21"
"80020935","25"
"80020935","4"
"80176076","4"
"80050063","33"
"80050063","6"
"80135640","11"
"80135640","27"
"70309457","33"
"70309457","6"
"70309457","20"
"80057506","5"
"80057506","4"
"80178943","4"
"80178943","21"
"80195378","27"
"80195378","35"
"80195378","23"
"80179905","21"
"80179905","22"
"80179905","30"
"80190086","6"
"80190086","20"
"80190086","21"
"80212481","4"
"80212481","32"
